FIRING_HEADER_ROW,Time Cue Number,Ignition Event Time,Number Of Devices,Duration,Coordinates,Chain Identifier,Lockout Identifier,Device Delay,Prefire Delay,Effect Name,Caliber,Category,Angles,Position Name,Animation Description,Module,Socket,Slat Address,Cue,Firing Notes,Product ID,Manufacturer Product ID,Animation ID,Location Primary,Location Secondary,Price Per Device,Mortar Caliber,Track Identifier
FIRING_DATA_ROW,,2641.412,1,23.89,50.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,0,130 Shot Z Shape Gold Glittering Comet w/ Tail Cake,"3""",Cakes,,Board 8,23.89s 130 Shot Z Shape Gold Glittering Comet w/ Tail Cake (13 Rows),2,0,,9,,629 130 shot Z Gold Glitter Comets,,,,,,,
FIRING_DATA_ROW,,2671.54,1,0,25.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,0,13 Shot Gold Comet w/ Blue Mine Cake Fan,"5""",Cakes,,Board 6,0s 13 Shot Gold Comet w/ Blue Mine Cake Fan (1 Row),1,2,,10,,165 11s SuperSweep Golden Rain Comet w/ Blue Mine,,,,,,,
FIRING_DATA_ROW,,2679.267,1,40.5,70.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,3.02,10 Shot Popcorn Crackle Chrys Cake,"3""",Cakes,,Board 10,40.5s 10 Shot Popcorn Crackle Chrysanthemum Cake (1 Row),2,2,,6,,690 12s Double Timerain Crackle,,,,,,,
FIRING_DATA_ROW,,2710.994,1,0,12.500000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,0,13 Shot Gold Comet w/ Varg Mine Cake Fan,"5""",Cakes,,Board 5,0s 13 Shot Gold Comet w/ Blue & Green Mine Fnl Fan Cake (1 Row),1,1,,11,,222 13s FanSweep Twilight Glitter Comet w/ Multi Mine(01),,,,,,,
FIRING_DATA_ROW,,2721.456,1,36.28,-37.500000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,0,,"3""",Cakes,,Board 1,36.28s 12 Shot Brocade Crown Cake (1 Row),0,1,,7,,479 12 Shot Brocade Crown,,,,,,,
FIRING_DATA_ROW,,2760.823,1,23,-12.500000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,2.8,49 Shot Strobing Red & White & Blue Waterfall Cake Fan,"3""",Cakes,,Board 3,23s 49 Shot Twinkling Red & White & Blue Horsetail Fan Cake (7 Rows),0,3,,1,,TM490,,,,,,,
FIRING_DATA_ROW,,2785.448,1,40.5,-37.500000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,3.02,10 Shot Popcorn Crackle Chrys Cake,"3""",Cakes,,Board 1,40.5s 10 Shot Popcorn Crackle Chrysanthemum Cake (1 Row),0,1,,2,,690 12s Double Timerain Crackle,,,,,,,
FIRING_DATA_ROW,,2828.737,1,37,0.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,0,10 Shot Multicolor Cake Z Shape,"3""",Cakes,,Board 4,37s 185 Shot Multi-Color Z Shape Cake Cake (37 Rows),1,0,,5,,Rowdy Ride,,,,,,,
FIRING_DATA_ROW,,2868.175,1,1.83,13.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack B,Gold Coconut Shell,3,3,,6,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2869.831,1,1.83,13.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack B,Gold Coconut Shell,3,4,,3,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2871.748,1,1.83,13.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack B,Gold Coconut Shell,3,3,,7,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2873.262,1,1.83,13.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack B,Gold Coconut Shell,3,3,,8,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2877.921,1,0,25.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,0,13 Shot Gold Comet w/ Varg Mine Cake Fan,"5""",Cakes,,Board 6,0s 13 Shot Gold Comet w/ Blue & Green Mine Fnl Fan Cake (1 Row),1,2,,13,,222 13s FanSweep Twilight Glitter Comet w/ Multi Mine(01),,,,,,,
FIRING_DATA_ROW,,2880.11,1,1.83,13.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack B,Gold Coconut Shell,3,3,,9,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2884.317,1,1.83,13.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack B,Gold Coconut Shell,3,3,,10,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2885.63,1,1.83,13.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack B,Gold Coconut Shell,3,4,,1,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2887.741,1,1.83,13.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack B,Gold Coconut Shell,3,3,,11,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2889.524,1,1.83,13.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack B,Gold Coconut Shell,3,4,,2,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2892.228,1,26,-50.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,2.8,12 Shot Red & White & Blue Peony Cake,"3""",Cakes,,Board 0,26s 12 Shot Red & White & Blue Peony Cake (1 Row),0,0,,8,,GM484,,,,,,,
FIRING_DATA_ROW,,2893.497,1,31.4,70.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,3.02,10 Shot Strobing Red Peony Cake,"3""",Cakes,,Board 10,31.4s 10 Shot Strobing Red Peony Cake (1 Row),2,2,,5,,gm488 10s super red strobe,,,,,,,
FIRING_DATA_ROW,,2927.656,1,1.83,13.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack B,Gold Coconut Shell,3,3,,12,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2930.395,1,1.83,13.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack B,Gold Coconut Shell,3,3,,13,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2932.547,1,1.83,13.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack B,Gold Coconut Shell,3,3,,14,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2935.58,1,1.83,13.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,50 Rack B,Gold Coconut Shell,3,3,,15,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2940.825,1,0,-50.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,0,13 Shot Gold Comet w/ Varg Mine Cake Fan,"5""",Cakes,,Board 0,0s 13 Shot Gold Comet w/ Blue & Green Mine Fnl Fan Cake (1 Row),0,0,,9,,222 13s FanSweep Twilight Glitter Comet w/ Multi Mine(01),,,,,,,
FIRING_DATA_ROW,,2942.993,1,26,-50.000000 0.000000 -8.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,,,0,3.02,27 Shot Red White Blue Peony Cake W Shape,"3""",Cakes,,Board 0,26s 27 Shot Red White Blue Peony Cake W Shape (5 Rows),0,0,,1,,GM436 27shot RWB Peony,,,,,,,
FIRING_DATA_ROW,,2952.228,1,1.61,15.000000 0.000000 -18.000000 0.000000 0.000000 0.000000 90.000000 -35.010000 0.000000,,,0,0,Silver Comet w/ Blue,"3""",Comets,-35.01,Comets B,Silver Comet w/ Blue,0,7,,5,,Twilight Glitter Comet w/ Blue Tip,,,,,,,
FIRING_DATA_ROW,,2952.228,1,1.61,15.000000 0.000000 -18.000000 0.000000 0.000000 0.000000 90.000000 -23.340000 0.000000,,,0,0,Silver Comet w/ Blue,"3""",Comets,-23.34,Comets B,Silver Comet w/ Blue,0,7,,6,,Twilight Glitter Comet w/ Blue Tip,,,,,,,
FIRING_DATA_ROW,,2952.228,1,1.61,15.000000 0.000000 -18.000000 0.000000 0.000000 0.000000 90.000000 -11.670000 0.000000,,,0,0,Silver Comet w/ Blue,"3""",Comets,-11.67,Comets B,Silver Comet w/ Blue,0,7,,7,,Twilight Glitter Comet w/ Blue Tip,,,,,,,
FIRING_DATA_ROW,,2952.228,1,1.61,15.000000 0.000000 -18.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,0,Silver Comet w/ Blue,"3""",Comets,,Comets B,Silver Comet w/ Blue,0,7,,8,,Twilight Glitter Comet w/ Blue Tip,,,,,,,
FIRING_DATA_ROW,,2952.228,1,1.61,15.000000 0.000000 -18.000000 0.000000 0.000000 0.000000 90.000000 11.670000 0.000000,,,0,0,Silver Comet w/ Blue,"3""",Comets,11.67,Comets B,Silver Comet w/ Blue,0,7,,9,,Twilight Glitter Comet w/ Blue Tip,,,,,,,
FIRING_DATA_ROW,,2952.228,1,1.61,15.000000 0.000000 -18.000000 0.000000 0.000000 0.000000 90.000000 23.340000 0.000000,,,0,0,Silver Comet w/ Blue,"3""",Comets,23.34,Comets B,Silver Comet w/ Blue,0,7,,10,,Twilight Glitter Comet w/ Blue Tip,,,,,,,
FIRING_DATA_ROW,,2952.228,1,1.61,15.000000 0.000000 -18.000000 0.000000 0.000000 0.000000 90.000000 35.010000 0.000000,,,0,0,Silver Comet w/ Blue,"3""",Comets,35.01,Comets B,Silver Comet w/ Blue,0,7,,11,,Twilight Glitter Comet w/ Blue Tip,,,,,,,
FIRING_DATA_ROW,,2956.998,1,1.61,-44.000000 0.000000 -19.000000 0.000000 0.000000 0.000000 90.000000 -35.010000 0.000000,,,0,0,Silver Comet w/ Blue,"3""",Comets,-35.01,Comets A,Silver Comet w/ Blue,0,4,,14,,Twilight Glitter Comet w/ Blue Tip,,,,,,,
FIRING_DATA_ROW,,2956.998,1,1.61,-44.000000 0.000000 -19.000000 0.000000 0.000000 0.000000 90.000000 -23.340000 0.000000,,,0,0,Silver Comet w/ Blue,"3""",Comets,-23.34,Comets A,Silver Comet w/ Blue,0,4,,15,,Twilight Glitter Comet w/ Blue Tip,,,,,,,
FIRING_DATA_ROW,,2956.998,1,1.61,-44.000000 0.000000 -19.000000 0.000000 0.000000 0.000000 90.000000 -11.670000 0.000000,,,0,0,Silver Comet w/ Blue,"3""",Comets,-11.67,Comets A,Silver Comet w/ Blue,0,5,,0,,Twilight Glitter Comet w/ Blue Tip,,,,,,,
FIRING_DATA_ROW,,2956.998,1,1.61,-44.000000 0.000000 -19.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,0,Silver Comet w/ Blue,"3""",Comets,,Comets A,Silver Comet w/ Blue,0,5,,1,,Twilight Glitter Comet w/ Blue Tip,,,,,,,
FIRING_DATA_ROW,,2956.998,1,1.61,-44.000000 0.000000 -19.000000 0.000000 0.000000 0.000000 90.000000 11.670000 0.000000,,,0,0,Silver Comet w/ Blue,"3""",Comets,11.67,Comets A,Silver Comet w/ Blue,0,5,,2,,Twilight Glitter Comet w/ Blue Tip,,,,,,,
FIRING_DATA_ROW,,2956.998,1,1.61,-44.000000 0.000000 -19.000000 0.000000 0.000000 0.000000 90.000000 23.340000 0.000000,,,0,0,Silver Comet w/ Blue,"3""",Comets,23.34,Comets A,Silver Comet w/ Blue,0,5,,3,,Twilight Glitter Comet w/ Blue Tip,,,,,,,
FIRING_DATA_ROW,,2956.998,1,1.61,-44.000000 0.000000 -19.000000 0.000000 0.000000 0.000000 90.000000 35.010000 0.000000,,,0,0,Silver Comet w/ Blue,"3""",Comets,35.01,Comets A,Silver Comet w/ Blue,0,5,,4,,Twilight Glitter Comet w/ Blue Tip,,,,,,,
FIRING_DATA_ROW,,2956.998,1,1.61,81.000000 0.000000 -19.000000 0.000000 0.000000 0.000000 90.000000 -35.010000 0.000000,,,0,0,Silver Comet w/ Blue,"3""",Comets,-35.01,Comets C,Silver Comet w/ Blue,2,6,,14,,Twilight Glitter Comet w/ Blue Tip,,,,,,,
FIRING_DATA_ROW,,2956.998,1,1.61,81.000000 0.000000 -19.000000 0.000000 0.000000 0.000000 90.000000 -23.340000 0.000000,,,0,0,Silver Comet w/ Blue,"3""",Comets,-23.34,Comets C,Silver Comet w/ Blue,2,6,,15,,Twilight Glitter Comet w/ Blue Tip,,,,,,,
FIRING_DATA_ROW,,2956.998,1,1.61,81.000000 0.000000 -19.000000 0.000000 0.000000 0.000000 90.000000 -11.670000 0.000000,,,0,0,Silver Comet w/ Blue,"3""",Comets,-11.67,Comets C,Silver Comet w/ Blue,2,7,,0,,Twilight Glitter Comet w/ Blue Tip,,,,,,,
FIRING_DATA_ROW,,2956.998,1,1.61,81.000000 0.000000 -19.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,0,Silver Comet w/ Blue,"3""",Comets,,Comets C,Silver Comet w/ Blue,2,7,,1,,Twilight Glitter Comet w/ Blue Tip,,,,,,,
FIRING_DATA_ROW,,2956.998,1,1.61,81.000000 0.000000 -19.000000 0.000000 0.000000 0.000000 90.000000 11.670000 0.000000,,,0,0,Silver Comet w/ Blue,"3""",Comets,11.67,Comets C,Silver Comet w/ Blue,2,7,,2,,Twilight Glitter Comet w/ Blue Tip,,,,,,,
FIRING_DATA_ROW,,2956.998,1,1.61,81.000000 0.000000 -19.000000 0.000000 0.000000 0.000000 90.000000 23.340000 0.000000,,,0,0,Silver Comet w/ Blue,"3""",Comets,23.34,Comets C,Silver Comet w/ Blue,2,7,,3,,Twilight Glitter Comet w/ Blue Tip,,,,,,,
FIRING_DATA_ROW,,2956.998,1,1.61,81.000000 0.000000 -19.000000 0.000000 0.000000 0.000000 90.000000 35.010000 0.000000,,,0,0,Silver Comet w/ Blue,"3""",Comets,35.01,Comets C,Silver Comet w/ Blue,2,7,,4,,Twilight Glitter Comet w/ Blue Tip,,,,,,,
FIRING_DATA_ROW,,2961.085,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,5,,0,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2961.207,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,5,,1,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2961.33,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,5,,2,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2961.452,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,5,,3,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2961.575,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,5,,4,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2961.697,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,7,,15,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2961.82,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,5,,5,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2961.942,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,5,,6,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2962.065,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,5,,7,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2962.187,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,5,,8,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2962.305,1,1.61,-44.000000 0.000000 -19.000000 0.000000 0.000000 0.000000 90.000000 -35.010000 0.000000,,,0,0,Silver Comet w/ Blue,"3""",Comets,-35.01,Comets A,Silver Comet w/ Blue,0,5,,5,,Twilight Glitter Comet w/ Blue Tip,,,,,,,
FIRING_DATA_ROW,,2962.305,1,1.61,-44.000000 0.000000 -19.000000 0.000000 0.000000 0.000000 90.000000 -23.340000 0.000000,,,0,0,Silver Comet w/ Blue,"3""",Comets,-23.34,Comets A,Silver Comet w/ Blue,0,5,,6,,Twilight Glitter Comet w/ Blue Tip,,,,,,,
FIRING_DATA_ROW,,2962.305,1,1.61,-44.000000 0.000000 -19.000000 0.000000 0.000000 0.000000 90.000000 -11.670000 0.000000,,,0,0,Silver Comet w/ Blue,"3""",Comets,-11.67,Comets A,Silver Comet w/ Blue,0,5,,7,,Twilight Glitter Comet w/ Blue Tip,,,,,,,
FIRING_DATA_ROW,,2962.305,1,1.61,-44.000000 0.000000 -19.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,0,Silver Comet w/ Blue,"3""",Comets,,Comets A,Silver Comet w/ Blue,0,5,,8,,Twilight Glitter Comet w/ Blue Tip,,,,,,,
FIRING_DATA_ROW,,2962.305,1,1.61,-44.000000 0.000000 -19.000000 0.000000 0.000000 0.000000 90.000000 11.670000 0.000000,,,0,0,Silver Comet w/ Blue,"3""",Comets,11.67,Comets A,Silver Comet w/ Blue,0,5,,9,,Twilight Glitter Comet w/ Blue Tip,,,,,,,
FIRING_DATA_ROW,,2962.305,1,1.61,-44.000000 0.000000 -19.000000 0.000000 0.000000 0.000000 90.000000 23.340000 0.000000,,,0,0,Silver Comet w/ Blue,"3""",Comets,23.34,Comets A,Silver Comet w/ Blue,0,5,,10,,Twilight Glitter Comet w/ Blue Tip,,,,,,,
FIRING_DATA_ROW,,2962.305,1,1.61,-44.000000 0.000000 -19.000000 0.000000 0.000000 0.000000 90.000000 35.010000 0.000000,,,0,0,Silver Comet w/ Blue,"3""",Comets,35.01,Comets A,Silver Comet w/ Blue,0,5,,11,,Twilight Glitter Comet w/ Blue Tip,,,,,,,
FIRING_DATA_ROW,,2962.305,1,1.61,81.000000 0.000000 -19.000000 0.000000 0.000000 0.000000 90.000000 -35.010000 0.000000,,,0,0,Silver Comet w/ Blue,"3""",Comets,-35.01,Comets C,Silver Comet w/ Blue,2,7,,5,,Twilight Glitter Comet w/ Blue Tip,,,,,,,
FIRING_DATA_ROW,,2962.305,1,1.61,81.000000 0.000000 -19.000000 0.000000 0.000000 0.000000 90.000000 -23.340000 0.000000,,,0,0,Silver Comet w/ Blue,"3""",Comets,-23.34,Comets C,Silver Comet w/ Blue,2,7,,6,,Twilight Glitter Comet w/ Blue Tip,,,,,,,
FIRING_DATA_ROW,,2962.305,1,1.61,81.000000 0.000000 -19.000000 0.000000 0.000000 0.000000 90.000000 -11.670000 0.000000,,,0,0,Silver Comet w/ Blue,"3""",Comets,-11.67,Comets C,Silver Comet w/ Blue,2,7,,7,,Twilight Glitter Comet w/ Blue Tip,,,,,,,
FIRING_DATA_ROW,,2962.305,1,1.61,81.000000 0.000000 -19.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,0,Silver Comet w/ Blue,"3""",Comets,,Comets C,Silver Comet w/ Blue,2,7,,8,,Twilight Glitter Comet w/ Blue Tip,,,,,,,
FIRING_DATA_ROW,,2962.305,1,1.61,81.000000 0.000000 -19.000000 0.000000 0.000000 0.000000 90.000000 11.670000 0.000000,,,0,0,Silver Comet w/ Blue,"3""",Comets,11.67,Comets C,Silver Comet w/ Blue,2,7,,9,,Twilight Glitter Comet w/ Blue Tip,,,,,,,
FIRING_DATA_ROW,,2962.305,1,1.61,81.000000 0.000000 -19.000000 0.000000 0.000000 0.000000 90.000000 23.340000 0.000000,,,0,0,Silver Comet w/ Blue,"3""",Comets,23.34,Comets C,Silver Comet w/ Blue,2,7,,10,,Twilight Glitter Comet w/ Blue Tip,,,,,,,
FIRING_DATA_ROW,,2962.305,1,1.61,81.000000 0.000000 -19.000000 0.000000 0.000000 0.000000 90.000000 35.010000 0.000000,,,0,0,Silver Comet w/ Blue,"3""",Comets,35.01,Comets C,Silver Comet w/ Blue,2,7,,11,,Twilight Glitter Comet w/ Blue Tip,,,,,,,
FIRING_DATA_ROW,,2962.309,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,5,,9,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2962.432,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,7,,10,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2962.554,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,5,,10,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2962.677,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,5,,11,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2962.799,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,5,,12,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2962.922,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,5,,13,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2963.044,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,5,,14,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2963.167,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,5,,15,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2963.289,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,6,,0,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2963.412,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,6,,1,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2963.534,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,6,,2,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2963.656,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,6,,3,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2963.779,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,6,,4,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2963.901,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,7,,14,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2964.024,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,6,,5,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2964.146,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,6,,6,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2964.269,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,6,,7,,Mortar Gold Coconut,,,,,,,
FIRING_DATA_ROW,,2964.391,1,1.83,31.000000 0.000000 -27.000000 0.000000 0.000000 0.000000 90.000000 0.000000 0.000000,,,0,3.02,Gold Coconut Shell,"3""",Shells,,Finale Rack B,Gold Coconut Shell,4,6,,8,,Mortar Gold Coconut,,,,,,,
